Epochs: 150
------------------------------------------------------------------------
Ep131 | train_loss 0.1865, acc 0.9569 (55.8s) | val_loss 3.6300, acc 0.3735 (13.6s) | lr 7.652e-05 | updates 2096/2400
Ep132 | train_loss 0.1614, acc 0.9657 (55.8s) | val_loss 3.6370, acc 0.3725 (13.7s) | lr 7.247e-05 | updates 2112/2400
Ep133 | train_loss 0.1701, acc 0.9490 (55.8s) | val_loss 3.6504, acc 0.3735 (13.9s) | lr 6.843e-05 | updates 2128/2400
Ep134 | train_loss 0.2079, acc 0.9471 (55.8s) | val_loss 3.6263, acc 0.3667 (13.7s) | lr 6.439e-05 | updates 2144/2400
Ep135 | train_loss 0.1627, acc 0.9647 (55.8s) | val_loss 3.5764, acc 0.3755 (14.0s) | lr 6.035e-05 | updates 2160/2400
Ep136 | train_loss 0.1650, acc 0.9637 (55.8s) | val_loss 3.5680, acc 0.3755 (13.3s) | lr 5.631e-05 | updates 2176/2400
Ep137 | train_loss 0.1218, acc 0.9676 (55.8s) | val_loss 3.5586, acc 0.3735 (13.8s) | lr 5.227e-05 | updates 2192/2400
Ep138 | train_loss 0.1674, acc 0.9549 (55.8s) | val_loss 3.5546, acc 0.3784 (13.9s) | lr 4.823e-05 | updates 2208/2400
Ep139 | train_loss 0.2024, acc 0.9480 (55.8s) | val_loss 3.5876, acc 0.3765 (13.0s) | lr 4.419e-05 | updates 2224/2400
Ep140 | train_loss 0.1377, acc 0.9716 (55.8s) | val_loss 3.5703, acc 0.3794 (14.1s) | lr 4.015e-05 | updates 2240/2400
Ep141 | train_loss 0.1540, acc 0.9578 (55.8s) | val_loss 3.5617, acc 0.3804 (13.1s) | lr 3.611e-05 | updates 2256/2400
Ep142 | train_loss 0.1278, acc 0.9725 (55.8s) | val_loss 3.5298, acc 0.3775 (13.3s) | lr 3.207e-05 | updates 2272/2400
Ep143 | train_loss 0.1576, acc 0.9657 (55.8s) | val_loss 3.5388, acc 0.3765 (13.9s) | lr 2.803e-05 | updates 2288/2400
Ep144 | train_loss 0.1672, acc 0.9637 (55.8s) | val_loss 3.5622, acc 0.3696 (13.9s) | lr 2.399e-05 | updates 2304/2400
Ep145 | train_loss 0.1412, acc 0.9627 (55.8s) | val_loss 3.5612, acc 0.3765 (14.0s) | lr 1.995e-05 | updates 2320/2400
Ep146 | train_loss 0.1299, acc 0.9647 (55.8s) | val_loss 3.5663, acc 0.3725 (13.2s) | lr 1.591e-05 | updates 2336/2400
Ep147 | train_loss 0.0998, acc 0.9775 (55.8s) | val_loss 3.5645, acc 0.3716 (14.1s) | lr 1.187e-05 | updates 2352/2400
Ep148 | train_loss 0.1428, acc 0.9686 (55.8s) | val_loss 3.5707, acc 0.3725 (14.1s) | lr 7.828e-06 | updates 2368/2400
Ep149 | train_loss 0.1480, acc 0.9627 (55.8s) | val_loss 3.5737, acc 0.3765 (13.4s) | lr 3.788e-06 | updates 2384/2400
Ep150 | train_loss 0.1099, acc 0.9745 (55.8s) | val_loss 3.5727, acc 0.3775 (13.8s) | lr -2.525e-07 | updates 2400/2400
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_hyper_race_dependent_lambda_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 3.6210, acc 0.0481 (201.3s) | val_loss 3.5572, acc 0.0651 (45.7s) | lr 4.069e-04 | updates 58/8700
Ep  2 | train_loss 3.5741, acc 0.0546 (200.0s) | val_loss 3.5608, acc 0.0523 (47.6s) | lr 5.979e-04 | updates 116/8700
Ep  3 | train_loss 3.5096, acc 0.0652 (200.1s) | val_loss 3.4972, acc 0.0722 (44.2s) | lr 5.939e-04 | updates 174/8700
Ep  4 | train_loss 3.4492, acc 0.0829 (200.1s) | val_loss 3.4781, acc 0.0747 (46.2s) | lr 5.898e-04 | updates 232/8700
Ep  5 | train_loss 3.4082, acc 0.0796 (200.0s) | val_loss 3.3943, acc 0.0774 (49.0s) | lr 5.858e-04 | updates 290/8700
Ep  6 | train_loss 3.3609, acc 0.0978 (200.0s) | val_loss 3.3764, acc 0.0921 (48.1s) | lr 5.817e-04 | updates 348/8700
Ep  7 | train_loss 3.3193, acc 0.1073 (200.0s) | val_loss 3.3417, acc 0.0943 (43.7s) | lr 5.777e-04 | updates 406/8700
Ep  8 | train_loss 3.2901, acc 0.1087 (200.1s) | val_loss 3.3117, acc 0.1074 (46.3s) | lr 5.737e-04 | updates 464/8700
Ep  9 | train_loss 3.2406, acc 0.1245 (200.0s) | val_loss 3.3156, acc 0.0921 (42.6s) | lr 5.696e-04 | updates 522/8700
Ep 10 | train_loss 3.2006, acc 0.1266 (200.0s) | val_loss 3.2478, acc 0.1213 (46.7s) | lr 5.656e-04 | updates 580/8700
Ep 11 | train_loss 3.1291, acc 0.1408 (200.0s) | val_loss 3.2700, acc 0.1074 (49.4s) | lr 5.615e-04 | updates 638/8700
Ep 12 | train_loss 3.1275, acc 0.1459 (200.0s) | val_loss 3.2309, acc 0.1172 (44.2s) | lr 5.575e-04 | updates 696/8700
Ep 13 | train_loss 3.1185, acc 0.1503 (200.0s) | val_loss 3.1738, acc 0.1336 (44.1s) | lr 5.535e-04 | updates 754/8700
Ep 14 | train_loss 3.0701, acc 0.1592 (200.1s) | val_loss 3.1800, acc 0.1336 (42.6s) | lr 5.494e-04 | updates 812/8700
Ep 15 | train_loss 3.0219, acc 0.1660 (200.0s) | val_loss 3.1881, acc 0.1314 (43.8s) | lr 5.454e-04 | updates 870/8700
Ep 16 | train_loss 3.0175, acc 0.1682 (200.0s) | val_loss 3.1755, acc 0.1336 (48.8s) | lr 5.413e-04 | updates 928/8700
Ep 17 | train_loss 2.9919, acc 0.1889 (200.0s) | val_loss 3.2103, acc 0.1276 (46.0s) | lr 5.373e-04 | updates 986/8700
Ep 18 | train_loss 2.9586, acc 0.1793 (200.0s) | val_loss 3.1833, acc 0.1352 (45.6s) | lr 5.333e-04 | updates 1044/8700
Ep 19 | train_loss 2.9490, acc 0.1908 (200.1s) | val_loss 3.1569, acc 0.1390 (49.6s) | lr 5.292e-04 | updates 1102/8700
Ep 20 | train_loss 2.9248, acc 0.1967 (200.0s) | val_loss 3.1201, acc 0.1494 (42.7s) | lr 5.252e-04 | updates 1160/8700
Ep 21 | train_loss 2.8611, acc 0.2046 (200.0s) | val_loss 3.1375, acc 0.1524 (48.7s) | lr 5.211e-04 | updates 1218/8700
