Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 76 | train_loss 0.4387, acc 0.8775 (708.7s) | val_loss 3.3806, acc 0.3804 (232.7s) | lr 2.989e-04 | updates 2432/4800
Ep 77 | train_loss 0.5217, acc 0.8490 (694.2s) | val_loss 3.3317, acc 0.3775 (233.0s) | lr 2.948e-04 | updates 2464/4800
Ep 78 | train_loss 0.4196, acc 0.8902 (707.3s) | val_loss 3.3985, acc 0.3657 (232.7s) | lr 2.908e-04 | updates 2496/4800
Ep 79 | train_loss 0.4860, acc 0.8765 (692.7s) | val_loss 3.4216, acc 0.3863 (232.1s) | lr 2.867e-04 | updates 2528/4800
Ep 80 | train_loss 0.4279, acc 0.8912 (700.3s) | val_loss 3.3699, acc 0.3686 (230.3s) | lr 2.827e-04 | updates 2560/4800
Ep 81 | train_loss 0.4144, acc 0.8804 (699.7s) | val_loss 3.3885, acc 0.3843 (233.0s) | lr 2.787e-04 | updates 2592/4800
Ep 82 | train_loss 0.4324, acc 0.8853 (698.6s) | val_loss 3.4969, acc 0.3598 (231.2s) | lr 2.746e-04 | updates 2624/4800
Ep 83 | train_loss 0.4389, acc 0.8912 (692.9s) | val_loss 3.3864, acc 0.4020 (231.8s) | lr 2.706e-04 | updates 2656/4800
Ep 84 | train_loss 0.4240, acc 0.8833 (696.4s) | val_loss 3.5303, acc 0.3520 (233.8s) | lr 2.665e-04 | updates 2688/4800
Ep 85 | train_loss 0.3824, acc 0.8951 (695.5s) | val_loss 3.3539, acc 0.3902 (229.1s) | lr 2.625e-04 | updates 2720/4800
Ep 86 | train_loss 0.3890, acc 0.8941 (702.2s) | val_loss 3.4460, acc 0.3824 (231.6s) | lr 2.585e-04 | updates 2752/4800
Ep 87 | train_loss 0.3738, acc 0.9000 (707.0s) | val_loss 3.4041, acc 0.3833 (231.6s) | lr 2.544e-04 | updates 2784/4800
Ep 88 | train_loss 0.3647, acc 0.9049 (697.4s) | val_loss 3.5538, acc 0.3676 (230.5s) | lr 2.504e-04 | updates 2816/4800
Ep 89 | train_loss 0.3981, acc 0.8882 (698.3s) | val_loss 3.4476, acc 0.3833 (229.9s) | lr 2.463e-04 | updates 2848/4800
Ep 90 | train_loss 0.3272, acc 0.9118 (701.1s) | val_loss 3.5120, acc 0.3676 (232.9s) | lr 2.423e-04 | updates 2880/4800
Ep 91 | train_loss 0.3592, acc 0.8961 (699.0s) | val_loss 3.6131, acc 0.3657 (234.8s) | lr 2.383e-04 | updates 2912/4800
Ep 92 | train_loss 0.3294, acc 0.9176 (686.7s) | val_loss 3.4986, acc 0.3676 (229.8s) | lr 2.342e-04 | updates 2944/4800
Ep 93 | train_loss 0.3296, acc 0.9186 (699.4s) | val_loss 3.5926, acc 0.3676 (232.5s) | lr 2.302e-04 | updates 2976/4800
Ep 94 | train_loss 0.3283, acc 0.9127 (692.0s) | val_loss 3.4948, acc 0.3824 (229.6s) | lr 2.261e-04 | updates 3008/4800
Ep 95 | train_loss 0.3345, acc 0.9059 (693.5s) | val_loss 3.5566, acc 0.3627 (230.4s) | lr 2.221e-04 | updates 3040/4800
Ep 96 | train_loss 0.3074, acc 0.9245 (696.3s) | val_loss 3.4857, acc 0.3804 (228.9s) | lr 2.181e-04 | updates 3072/4800
Ep 97 | train_loss 0.3114, acc 0.9176 (697.6s) | val_loss 3.5530, acc 0.3804 (231.3s) | lr 2.140e-04 | updates 3104/4800
Ep 98 | train_loss 0.3426, acc 0.9196 (695.3s) | val_loss 3.5184, acc 0.3824 (232.7s) | lr 2.100e-04 | updates 3136/4800
Ep 99 | train_loss 0.3303, acc 0.9225 (694.4s) | val_loss 3.4380, acc 0.3912 (233.6s) | lr 2.059e-04 | updates 3168/4800
Ep100 | train_loss 0.3095, acc 0.9216 (696.4s) | val_loss 3.5205, acc 0.3863 (230.5s) | lr 2.019e-04 | updates 3200/4800
Ep101 | train_loss 0.3052, acc 0.9167 (690.8s) | val_loss 3.5208, acc 0.3755 (232.3s) | lr 1.979e-04 | updates 3232/4800
